owner,name,fullName,numberOfStars,country,language
eclipse,cash,eclipse/cash,3379,,Java
hibernate,tensorflow-generative-model-collections,hibernate/tensorflow-generative-model-collections,3376,,Java
angular-translate,MaterialShadows,angular-translate/MaterialShadows,3375,,JavaScript
Rancher,MusicStreamer,Rancher/MusicStreamer,3375,,Go
Ranks,VectorMaster,Ranks/VectorMaster,3375,,HTML
BrainJS,SideMenu,BrainJS/SideMenu,3373,,JavaScript
steshaw,SwiftPlate,steshaw/SwiftPlate,3372,,CSS
fuse-box,Marathon,fuse-box/Marathon,3371,,
padrino,TestDrive,padrino/TestDrive,3370,,Ruby
onivim,NoCoin,onivim/NoCoin,3369,,Vim script
PrismJS,coursera-android,PrismJS/coursera-android,3367,,JavaScript
coreos,emotion,coreos/emotion,3366,,Go
bkeepers,jsdelivr,bkeepers/jsdelivr,3365,,Ruby
burocratik,facets,burocratik/facets,3363,,HTML
googlecartographer,fastlane,googlecartographer/fastlane,3363,,
typings,Vorlonjs,typings/Vorlonjs,3361,,TypeScript
scala-native,react-native-drawer,scala-native/react-native-drawer,3358,,Scala
zfsonlinux,alm,zfsonlinux/alm,3353,,C
tholman,ctop,tholman/ctop,3352,,HTML
TextureGroup,mist,TextureGroup/mist,3341,,Objective-C++
nvdv,web3.js,nvdv/web3.js,3339,,JavaScript
hql287,cpp-ethereum,hql287/cpp-ethereum,3337,,JavaScript
liriliri,EIPs,liriliri/EIPs,3334,,
expressjs,express,expressjs/express,3327,,JavaScript
jasarien,morgan,jasarien/morgan,3326,,C
osxfuse,body-parser,osxfuse/body-parser,3325,,Shell
mozbrick,cors,mozbrick/cors,3323,,JavaScript
Hammerspoon,expressjs.com,Hammerspoon/expressjs.com,3321,,Objective-C
baidu-research,express-resource,baidu-research/express-resource,3321,,Cuda
mozilla-services,nanoc,mozilla-services/nanoc,3315,,Go
ProseMirror,openssl,ProseMirror/openssl,3314,,JavaScript
fuchsia-mirror,vue2-elm,fuchsia-mirror/vue2-elm,3312,,C
mas-cli,vue2-manage,mas-cli/vue2-manage,3310,,Swift
google,ZLPhotoBrowser,google/ZLPhotoBrowser,3307,,Go
Strider-CD,vue-material,Strider-CD/vue-material,3307,,JavaScript
phpmyadmin,sizzy,phpmyadmin/sizzy,3304,,PHP
ZalandoResearch,pgoapi,ZalandoResearch/pgoapi,3303,,
pili-engineering,SpaceVim,pili-engineering/SpaceVim,3303,,Java
systemd,TouchBarDemoApp,systemd/TouchBarDemoApp,3296,,C
aurajs,lime,aurajs/lime,3293,,JavaScript
google,faraday,google/faraday,3286,,Java
google,SpringView,google/SpringView,3285,,Go
zh-google-styleguide,black-screen,zh-google-styleguide/black-screen,3280,,Makefile
styled-components,YellowLabTools,styled-components/YellowLabTools,3277,,JavaScript
typelift,react-router,typelift/react-router,3275,,Swift
boto,redux,boto/redux,3275,,Python
nodesource,mpush,nodesource/mpush,3266,,Shell
lib,Stevia,lib/Stevia,3264,,Go
redis,sumatrapdf,redis/sumatrapdf,3262,,Ruby
RactiveJS,TTTAttributedLabel,RactiveJS/TTTAttributedLabel,3262,,JavaScript
pockethub,framework,pockethub/framework,3261,,JavaScript
ZCash,nikola,ZCash/nikola,3258,,C++
NanoHttpd,neo,NanoHttpd/neo,3257,,Java
DaftMonk,JAViewer,DaftMonk/JAViewer,3257,,JavaScript
AvaloniaUI,blink,AvaloniaUI/blink,3253,,C#
sparklemotion,1backend,sparklemotion/1backend,3249,,Ruby
bottlepy,SwiftTask,bottlepy/SwiftTask,3249,,Python
z-song,ReactKit,z-song/ReactKit,3249,,JavaScript
WhisperSystems,TakePhoto,WhisperSystems/TakePhoto,3248,,C
kanaka,RNStudyNotes,kanaka/RNStudyNotes,3247,,JavaScript
electronicarts,Idris-dev,electronicarts/Idris-dev,3245,,C++
OwlFonk,capstone,OwlFonk/capstone,3245,,JavaScript
langhua9527,Web-Security-Learning,langhua9527/Web-Security-Learning,3244,,
nanomsg,TopDeepLearning,nanomsg/TopDeepLearning,3243,,C
php-fig,ReduxCasts,php-fig/ReduxCasts,3241,,PHP
phpspec,ReactNativeReduxCasts,phpspec/ReactNativeReduxCasts,3241,,PHP
philipl,bitcoinbook,philipl/bitcoinbook,3241,,C
cayleygraph,trails,cayleygraph/trails,3240,,Go
jquery,vuejs-learn,jquery/vuejs-learn,3238,,JavaScript
judasn,video_transcoding,judasn/video_transcoding,3233,,
qibaoguang,react-storybook,qibaoguang/react-storybook,3229,,
MOEditor,WRNavigationBar,MOEditor/WRNavigationBar,3226,,JavaScript
Shopify,PokemonGo-Bot,Shopify/PokemonGo-Bot,3223,,Ruby
qutheory,vue-tutorial,qutheory/vue-tutorial,3221,,Swift
scylladb,python-telegram-bot,scylladb/python-telegram-bot,3221,,C++
Stuk,scikit-image,Stuk/scikit-image,3220,,JavaScript
stackblitz,Lynis,stackblitz/Lynis,3219,,
MorvanZhou,TrayNotification,MorvanZhou/TrayNotification,3218,,
roots,swig,roots/swig,3218,,PHP
paritytech,albert,paritytech/albert,3217,,Rust
SocketCluster,ProgressManager,SocketCluster/ProgressManager,3215,,JavaScript
JexCheng,Comcast,JexCheng/Comcast,3213,,JavaScript
docker,Starling-Framework,docker/Starling-Framework,3211,,Shell
bitwiseshiftleft,stylelint,bitwiseshiftleft/stylelint,3210,,JavaScript
You-dont-need,libphonenumber-for-php,You-dont-need/libphonenumber-for-php,3210,,CSS
nextstepwebs,TSA-Travel-Sentry-master-keys,nextstepwebs/TSA-Travel-Sentry-master-keys,3207,,JavaScript
apache,go-lang-idea-plugin,apache/go-lang-idea-plugin,3204,,C++
wtsxDev,shader-school,wtsxDev/shader-school,3198,,
i3,pedestal,i3/pedestal,3195,,C
babel,CircleRefreshLayout,babel/CircleRefreshLayout,3195,,
lasagne,Dshell,lasagne/Dshell,3195,,Python
tabulapdf,awesome-redux,tabulapdf/awesome-redux,3191,,CSS
aporter,rx-book,aporter/rx-book,3190,,Java
requirejs,vue-element-admin,requirejs/vue-element-admin,3190,,JavaScript
Reactotron,vueAdmin-template,Reactotron/vueAdmin-template,3190,,JavaScript
arogozhnikov,loomio,arogozhnikov/loomio,3190,,
uber,android-ui,uber/android-ui,3188,,Python
qiu-deqing,android-circlebutton,qiu-deqing/android-circlebutton,3188,,
sindresorhus,CHIPageControl,sindresorhus/CHIPageControl,3186,,JavaScript
wepyjs,NewsBlur,wepyjs/NewsBlur,3185,,
ValveSoftware,XhsEmoticonsKeyboard,ValveSoftware/XhsEmoticonsKeyboard,3185,,C++
Day8,Android,Day8/Android,3183,,Clojure
realpython,scrcpy,realpython/scrcpy,3180,,Python
luyishisi,propel,luyishisi/propel,3177,,
AlessandroZ,lerna,AlessandroZ/lerna,3176,,Python
emberjs,You-Dont-Need-jQuery,emberjs/You-Dont-Need-jQuery,3175,,JavaScript
open-source-society,FadingTextView,open-source-society/FadingTextView,3173,,
offensive-security,deep-learning-keras-tensorflow,offensive-security/deep-learning-keras-tensorflow,3168,,C
opengapps,PaintsChainer,opengapps/PaintsChainer,3164,,Shell
tyrantgit,vispy,tyrantgit/vispy,3163,,Java
Peach1999,Awesome-CoreML-Models,Peach1999/Awesome-CoreML-Models,3162,,
tomchentw,520Linkee,tomchentw/520Linkee,3162,,JavaScript
docpad,FloatWindow,docpad/FloatWindow,3161,,CoffeeScript
Fyrd,electron-react-boilerplate,Fyrd/electron-react-boilerplate,3160,,JavaScript
mailhog,awesome-graphql,mailhog/awesome-graphql,3159,,Go
uber,spring-petclinic,uber/spring-petclinic,3156,,Java
glfw,spring-data-examples,glfw/spring-data-examples,3155,,C
go-redis,kickmaterial,go-redis/kickmaterial,3154,,Go
WechatFe,diesel,WechatFe/diesel,3151,,
jquery,Autoware,jquery/Autoware,3150,,JavaScript
ujjwalkarn,testrpc,ujjwalkarn/testrpc,3148,,Python
i18next,materialish-progress,i18next/materialish-progress,3146,,JavaScript
qor,Paddle,qor/Paddle,3146,,Go
laravel,book,laravel/book,3144,,PHP
zeromq,acd_cli,zeromq/acd_cli,3143,,C++
ytisf,usbkill,ytisf/usbkill,3142,,Python
fraywing,restful-api-design-references,fraywing/restful-api-design-references,3142,,JavaScript
mozilla-services,json-server,mozilla-services/json-server,3142,,JavaScript
hyperledger,hotel,hyperledger/hotel,3140,,
rubinius,HeaderAndFooterRecyclerView,rubinius/HeaderAndFooterRecyclerView,3134,,Ruby
madmalik,write-ups-2015,madmalik/write-ups-2015,3134,,HTML
spyder-ide,kutt,spyder-ide/kutt,3133,,Python
node-nock,wepy,node-nock/wepy,3131,,JavaScript
julianlloyd,inbox,julianlloyd/inbox,3130,,JavaScript
elves,matterwiki,elves/matterwiki,3127,,Go
facebookresearch,Android-Best-Practices,facebookresearch/Android-Best-Practices,3119,,Python
BloombergMedia,ECSlidingViewController,BloombergMedia/ECSlidingViewController,3116,,JavaScript
pyrocms,Ghost,pyrocms/Ghost,3114,,PHP
sindresorhus,Casper,sindresorhus/Casper,3113,,JavaScript
red,decimal.js,red/decimal.js,3111,,Red
mobile-shell,go-swagger,mobile-shell/go-swagger,3109,,C++
jmdugan,Vulcan,jmdugan/Vulcan,3108,,
docker,fast-neural-style,docker/fast-neural-style,3107,,Python
sindresorhus,pytorch-examples,sindresorhus/pytorch-examples,3105,,Shell
Alimei,spring,Alimei/spring,3098,,
YOURLS,pysheeet,YOURLS/pysheeet,3098,,PHP
HeshamMegid,mediaelement,HeshamMegid/mediaelement,3092,,Objective-C
joomla,spyder,joomla/spyder,3091,,PHP
Scanate,startup-checklist,Scanate/startup-checklist,3091,,
vuematerial,scholar.py,vuematerial/scholar.py,3090,,
chvin,Test,chvin/Test,3089,,JavaScript
javascript-society,flask-restful,javascript-society/flask-restful,3089,,
pyupio,history.js,pyupio/history.js,3088,,
chimurai,rocketeer,chimurai/rocketeer,3086,,JavaScript
careercup,shadowsocksX-NG-R,careercup/shadowsocksX-NG-R,3086,,Java
jhurray,pycodestyle,jhurray/pycodestyle,3085,,Objective-C
reagent-project,30-seconds-of-css,reagent-project/30-seconds-of-css,3084,,Clojure
TonnyL,SwarmUI,TonnyL/SwarmUI,3083,,
visionmedia,Deformable-ConvNets,visionmedia/Deformable-ConvNets,3083,,JavaScript
Workiva,autotrack,Workiva/autotrack,3081,,Go
nim-lang,books,nim-lang/books,3079,,Nimrod
PaddlePaddle,theZoo,PaddlePaddle/theZoo,3076,,C++
hugeterry,SpringIndicator,hugeterry/SpringIndicator,3075,,Java
kif-framework,DragTopLayout,kif-framework/DragTopLayout,3075,,Objective-C
PrestaShop,dear-github,PrestaShop/dear-github,3075,,PHP
wiseodd,antd-admin,wiseodd/antd-admin,3073,,Python
sintaxi,serilog,sintaxi/serilog,3073,,JavaScript
sindresorhus,pwntools,sindresorhus/pwntools,3072,,JavaScript
onnx,jsblocks,onnx/jsblocks,3071,,
VSCodeVim,littleosbook,VSCodeVim/littleosbook,3070,,TypeScript
fisherman,react-cosmos,fisherman/react-cosmos,3070,,Shell
OwlCarousel2,rocket,OwlCarousel2/rocket,3070,,JavaScript
bestiejs,clair,bestiejs/clair,3069,,JavaScript
lisa-lab,coreos-vagrant,lisa-lab/coreos-vagrant,3066,,Python
ClusterHQ,polacode,ClusterHQ/polacode,3059,,Python
OpenTSDB,ponyc,OpenTSDB/ponyc,3056,,Java
jwtk,MyCAT-Server,jwtk/MyCAT-Server,3056,,Java
elasticsearch,TensorForce,elasticsearch/TensorForce,3056,,JavaScript
ethereumbook,QuasarRAT,ethereumbook/QuasarRAT,3056,,
yargs,CSS-Keylogging,yargs/CSS-Keylogging,3055,,JavaScript
cisco,rqlite,cisco/rqlite,3053,,C++
rust-lang,jss,rust-lang/jss,3053,,Rust
jipegit,mactype,jipegit/mactype,3053,,JavaScript
EastWorld,rom,EastWorld/rom,3050,,
fail2ban,proposal-pattern-matching,fail2ban/proposal-pattern-matching,3048,,Python
Huxpro,ninja,Huxpro/ninja,3047,,HTML
AnalyticalGraphicsInc,bottender,AnalyticalGraphicsInc/bottender,3047,,JavaScript
Octokit,awesome-animation,Octokit/awesome-animation,3045,,Ruby
nathancahill,simbody,nathancahill/simbody,3043,,JavaScript
muesli,DS4Windows,muesli/DS4Windows,3036,,JavaScript
thephpleague,nikto,thephpleague/nikto,3034,,PHP
webpy,alda,webpy/alda,3032,,Python
tiny-dnn,weibo_terminater,tiny-dnn/weibo_terminater,3024,,C++
LiteSuits,tensorflow_poems,LiteSuits/tensorflow_poems,3024,,Java
angular,react-blessed,angular/react-blessed,3022,,TypeScript
alda-lang,Foundry,alda-lang/Foundry,3022,,Clojure
spring-projects,bleve,spring-projects/bleve,3020,,Java
googlesamples,react-storybook,googlesamples/react-storybook,3020,,JavaScript
SkillCollege,lokka,SkillCollege/lokka,3020,,Java
MacDownApp,shiro-example,MacDownApp/shiro-example,3019,,Objective-C
grommet,es,grommet/es,3019,,JavaScript
google,WeChatPlugin-MacOS,google/WeChatPlugin-MacOS,3019,,Java
Automattic,openMVG,Automattic/openMVG,3018,,JavaScript
mootools,jaeger,mootools/jaeger,3014,,JavaScript
andremion,MQTT.js,andremion/MQTT.js,3013,,
arkency,miasm,arkency/miasm,3013,,JavaScript
OpenKinect,Geocoder,OpenKinect/Geocoder,3013,,C
picturepan2,micro,picturepan2/micro,3012,,
martanne,rust,martanne/rust,3009,,Lua
360Controller,ng-flow,360Controller/ng-flow,3005,,Objective-C
gyf-dev,domoticz,gyf-dev/domoticz,3005,,
sindresorhus,mimic,sindresorhus/mimic,3004,,
ncase,awesome-selfhosted,ncase/awesome-selfhosted,3002,,JavaScript
john-preston,awesome-haskell,john-preston/awesome-haskell,3002,,C++
JadenGeller,angular-nvd3,JadenGeller/angular-nvd3,3002,,Swift
micro,qrcodejs,micro/qrcodejs,3000,,Go
moose-team,anko,moose-team/anko,2999,,JavaScript
bryankeller,openthread,bryankeller/openthread,2996,,Objective-C
tijsverkoyen,three.ar.js,tijsverkoyen/three.ar.js,2994,,PHP
nodegit,riot,nodegit/riot,2994,,JavaScript
LaiFengiOS,OAuthSwift,LaiFengiOS/OAuthSwift,2991,,
tennc,MinimalistWeather,tennc/MinimalistWeather,2991,,PHP
web-animations,react-native-typography,web-animations/react-native-typography,2990,,JavaScript
kbrsh,PowerSploit,kbrsh/PowerSploit,2990,,JavaScript
rust-lang,hyperopt,rust-lang/hyperopt,2988,,Rust
morrisjs,kcws,morrisjs/kcws,2984,,CoffeeScript
Z3Prover,libuv,Z3Prover/libuv,2984,,C++
zixun,quicktype-xcode,zixun/quicktype-xcode,2983,,
breach,nuklear,breach/nuklear,2983,,C++
nhnent,koolshare.github.io,nhnent/koolshare.github.io,2982,,JavaScript
dempfi,kube-lego,dempfi/kube-lego,2980,,
pingcap,yew,pingcap/yew,2977,,Rust
open-power-workgroup,moment-timezone,open-power-workgroup/moment-timezone,2975,,HTML
ethereum,Android-Pay,ethereum/Android-Pay,2972,,
Alamofire,wade,Alamofire/wade,2972,,Swift
rails,formsy-react,rails/formsy-react,2971,,Ruby
Alexa,babel-sublime,Alexa/babel-sublime,2969,,Shell
beakerbrowser,babel-eslint,beakerbrowser/babel-eslint,2968,,JavaScript
coreos,gfwlist,coreos/gfwlist,2965,,Go
carlos8f,sitespeed.io,carlos8f/sitespeed.io,2965,,JavaScript
Nummer,Sketch-Notebook,Nummer/Sketch-Notebook,2965,,C#
jbtronics,webtorrent,jbtronics/webtorrent,2962,,
zhangkaitao,awesome-python,zhangkaitao/awesome-python,2961,,JavaScript
NullArray,CoordinatorTabLayout,NullArray/CoordinatorTabLayout,2960,,
sketchplugins,amazeui,sketchplugins/amazeui,2959,,Ruby
apachecn,ngbp,apachecn/ngbp,2958,,
prestodb,JSON-js,prestodb/JSON-js,2957,,Java
dangdangdotcom,Prince-of-Persia-Apple-II,dangdangdotcom/Prince-of-Persia-Apple-II,2955,,Java
googlecreativelab,TermKit,googlecreativelab/TermKit,2955,,JavaScript
bfirsh,mongoose,bfirsh/mongoose,2951,,JavaScript
react-native-material-design,wp-calypso,react-native-material-design/wp-calypso,2949,,JavaScript
datasciencebr,socket.io-client,datasciencebr/socket.io-client,2948,,Python
openimages,engine.io,openimages/engine.io,2948,,
PowerShellMafia,monk,PowerShellMafia/monk,2945,,PowerShell
Zeit,glusterfs,Zeit/glusterfs,2944,,JavaScript
jsonresume,HeapInspector-for-iOS,jsonresume/HeapInspector-for-iOS,2943,,JavaScript
taigaio,jq,taigaio/jq,2943,,CoffeeScript
GoogleCloudPlatform,react-monocle,GoogleCloudPlatform/react-monocle,2942,,Go
iMeiji,racket,iMeiji/racket,2941,,Shell
affinelayer,kairosdb,affinelayer/kairosdb,2940,,Python
Pylons,pulltorefresh.js,Pylons/pulltorefresh.js,2939,,Python
SirCmpwn,machine_learning_examples,SirCmpwn/machine_learning_examples,2939,,C
knuffapp,zaproxy,knuffapp/zaproxy,2939,,Objective-C
sunspot,os01,sunspot/os01,2938,,JavaScript
jakubpawlowicz,karma,jakubpawlowicz/karma,2935,,JavaScript
ricochet-im,ijkplayer,ricochet-im/ijkplayer,2926,,C++
spandan-madan,DanmakuFlameMaster,spandan-madan/DanmakuFlameMaster,2925,,
ray-project,MagicaSakura,ray-project/MagicaSakura,2925,,Python
xcltapestry,jquery-weui,xcltapestry/jquery-weui,2924,,Java
cython,www.html5rocks.com,cython/www.html5rocks.com,2923,,Python
Shougo,delimitMate,Shougo/delimitMate,2922,,Python
grpc-ecosystem,WebRTC-Experiment,grpc-ecosystem/WebRTC-Experiment,2922,,Go
otale,RecordRTC,otale/RecordRTC,2922,,
jaegertracing,Karabiner,jaegertracing/Karabiner,2921,,Go
docker,build-web-application-with-golang,docker/build-web-application-with-golang,2921,,Python
google,beego,google/beego,2921,,Java
google,goquery,google/goquery,2916,,C
mofarrell,wxWidgets,mofarrell/wxWidgets,2913,,C
mamedev,Crafty,mamedev/Crafty,2912,,C++
babel,docker-letsencrypt-nginx-proxy-companion,babel/docker-letsencrypt-nginx-proxy-companion,2910,,JavaScript
qinwf,sshrc,qinwf/sshrc,2910,,R
google,pythonpy,google/pythonpy,2910,,JavaScript
PostgresApp,TouchImageView,PostgresApp/TouchImageView,2910,,Objective-C
wpscanteam,TastyToast,wpscanteam/TastyToast,2908,,Ruby
expressjs,easy-rsa,expressjs/easy-rsa,2907,,JavaScript
kenwheeler,lxc,kenwheeler/lxc,2906,,JavaScript
lorenwest,android-testing,lorenwest/android-testing,2903,,JavaScript
bevacqua,android-ndk,bevacqua/android-ndk,2903,,JavaScript
craftyjs,md2googleslides,craftyjs/md2googleslides,2902,,JavaScript
bitinn,google-services,bitinn/google-services,2902,,JavaScript
facebookresearch,AppleDNS,facebookresearch/AppleDNS,2901,,Lua
amireh,git-blame-someone-else,amireh/git-blame-someone-else,2898,,JavaScript
LazoCoder,core-decorators.js,LazoCoder/core-decorators.js,2898,,Python
yasserg,go-bindata,yasserg/go-bindata,2898,,Java
vega,git,vega/git,2897,,JavaScript
drupal,sbt,drupal/sbt,2897,,PHP
pkg,js-the-right-way,pkg/js-the-right-way,2896,,Go
golang,prestissimo,golang/prestissimo,2896,,Go
BoltsFramework,Jil,BoltsFramework/Jil,2894,,Java
StephenGrider,Front-end-Web-Development-Interview-Question,StephenGrider/Front-end-Web-Development-Interview-Question,2894,,JavaScript
dangdangdotcom,flubber,dangdangdotcom/flubber,2894,,Java
sohutv,Minimal-Todo,sohutv/Minimal-Todo,2893,,JavaScript
hilongjw,MechanicalSoup,hilongjw/MechanicalSoup,2891,,JavaScript
JuanPotato,flask,JuanPotato/flask,2889,,Python
snowie2000,click,snowie2000/click,2888,,
progit,discover-flask,progit/discover-flask,2885,,CSS
openstack,httpie,openstack/httpie,2885,,
TasteJS,cphalcon,TasteJS/cphalcon,2884,,
JsAaron,zephir,JsAaron/zephir,2884,,JavaScript
facebookresearch,pipfile,facebookresearch/pipfile,2882,,Lua
square,distribution,square/distribution,2873,,Objective-C
reactjs,kitematic,reactjs/kitematic,2873,,JavaScript
lcodecorex,docker-bench-security,lcodecorex/docker-bench-security,2873,,
statsmodels,docker-py,statsmodels/docker-py,2872,,Python
rails,nativescript-vue,rails/nativescript-vue,2867,,JavaScript
spray,Project,spray/Project,2864,,Scala
jmcarp,boron,jmcarp/boron,2863,,Python
DataScienceSpecialization,instaparse,DataScienceSpecialization/instaparse,2859,,HTML
amdjs,cayley,amdjs/cayley,2859,,
kholia,gitbook,kholia/gitbook,2858,,Shell
iliakan,ctags,iliakan/ctags,2858,,
contiki-os,enyo,contiki-os/enyo,2857,,C
gongjianhui,GsonFormat,gongjianhui/GsonFormat,2856,,
golang,chocolatey,golang/chocolatey,2852,,Go
google,sly,google/sly,2851,,Java
open-source-parsers,2048,open-source-parsers/2048,2850,,C++
fission,jquery-validation,fission/jquery-validation,2850,,Go
JetBrains,botman,JetBrains/botman,2846,,Java
git-ftp,aiohttp,git-ftp/aiohttp,2839,,Shell
codeinthedark,openpgpjs,codeinthedark/openpgpjs,2839,,HTML
WebComponents,nested_form,WebComponents/nested_form,2833,,JavaScript
taylorchen709,breeze,taylorchen709/breeze,2832,,Vue
rails,vim-ruby,rails/vim-ruby,2831,,Ruby
python,lighthouse,python/lighthouse,2829,,Python
play,sw-precache,play/sw-precache,2826,,Ruby
seetaface,rendertron,seetaface/rendertron,2825,,
scotch-io,ui-element-samples,scotch-io/ui-element-samples,2824,,PHP
Russell91,simplehttp2server,Russell91/simplehttp2server,2822,,Python
hongyangAndroid,preload-webpack-plugin,hongyangAndroid/preload-webpack-plugin,2821,,Java
IronSummitMedia,MMDrawerController,IronSummitMedia/MMDrawerController,2819,,HTML
substack,octopress,substack/octopress,2818,,JavaScript
liabru,vim-startify,liabru/vim-startify,2817,,JavaScript
GoogleChrome,tendermint,GoogleChrome/tendermint,2815,,JavaScript
matrix-org,DoctrineExtensions,matrix-org/DoctrineExtensions,2815,,Python
rematch,kanboard,rematch/kanboard,2810,,
svaarala,frontend-guidelines,svaarala/frontend-guidelines,2809,,JavaScript
chengr28,PinchImageView,chengr28/PinchImageView,2806,,Batchfile
jemalloc,stream-handbook,jemalloc/stream-handbook,2803,,C
uber,minimist,uber/minimist,2802,,Go
Frege,dnode,Frege/dnode,2801,,Frege
Realm,watchify,Realm/watchify,2801,,C++
catboost,node-mkdirp,catboost/node-mkdirp,2801,,C
x140yu,php7dev,x140yu/php7dev,2800,,
graphql-go,k-9,graphql-go/k-9,2799,,Go
egoist,buildbot,egoist/buildbot,2799,,JavaScript
emqtt,php-ml,emqtt/php-ml,2797,,Erlang
cloudflare,fswatch,cloudflare/fswatch,2789,,Go
visionmedia,KeepingYouAwake,visionmedia/KeepingYouAwake,2789,,JavaScript
lovetuzitong,awx,lovetuzitong/awx,2787,,Java
easychen,ansible-container,easychen/ansible-container,2787,,
hobby-kube,odyssey.js,hobby-kube/odyssey.js,2787,,
PokemonGoMap,bootstrap-calendar,PokemonGoMap/bootstrap-calendar,2784,,Python
tensorflow,design_patterns,tensorflow/design_patterns,2784,,Python
Shougo,linuxtools_rst,Shougo/linuxtools_rst,2783,,VimL
devttys0,awesome-scala,devttys0/awesome-scala,2779,,Python
GoogleChrome,pinyin,GoogleChrome/pinyin,2776,,JavaScript
APIs-guru,share.js,APIs-guru/share.js,2776,,TypeScript
sindresorhus,spark,sindresorhus/spark,2771,,
